Time,air_temperature[unit:K]
1985-06-22 00:00:00 UTC,238.06915283203125
1985-06-23 00:00:00 UTC,238.4013214111328
1985-06-24 00:00:00 UTC,238.50921630859375
1985-06-25 00:00:00 UTC,238.22315979003906
1985-06-26 00:00:00 UTC,237.7522430419922
1985-06-27 00:00:00 UTC,237.4417724609375
1985-06-28 00:00:00 UTC,237.89430236816406
1985-06-29 00:00:00 UTC,238.23489379882812
1985-06-30 00:00:00 UTC,238.39869689941406
1985-07-01 00:00:00 UTC,238.28421020507812
1985-07-02 00:00:00 UTC,238.19778442382812
1985-07-03 00:00:00 UTC,238.25160217285156
1985-07-04 00:00:00 UTC,238.42266845703125
1985-07-05 00:00:00 UTC,238.47364807128906
1985-07-06 00:00:00 UTC,238.4755859375
1985-07-07 00:00:00 UTC,238.60971069335938
1985-07-08 00:00:00 UTC,238.7500457763672
